id,name,category,price,rating,reviewCount,image,description,trending,width,height,depth,images,features,styles,tags,colors
59499714,"KIVIK Sectional, 4-seat with chaise",Sofas with chaise lounge,1449,4.0,125,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__0823284_pe775764_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared beige. Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness. The chaise can stand alone or be added onto the sofas.",True,0,32,0,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__0823284_pe775764_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__0781489_pe760801_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__0781488_pe760798_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__0781490_pe760800_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__1134553_pe878803_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-beige__1300931_pe937220_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared beige|Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness|The chaise can stand alone or be added onto the sofas.",Modern,"luxury,comfortable",beige
69494382,"KIVIK Sectional, 4-seat with chaise",Sofas with chaise lounge,1449,4.0,125,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1125143_pe875382_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Tresund anthracite. Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness. The chaise can stand alone or be added onto the sofas.",True,0,32,0,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1125143_pe875382_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1125142_pe875383_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1124220_pe875082_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1124125_pe875029_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1134553_pe878803_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1300931_pe937220_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Tresund anthracite|Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness|The chaise can stand alone or be added onto the sofas.",Modern,"luxury,comfortable",black
49443063,"KIVIK Sectional, 4-seat with chaise",Sofas with chaise lounge,1349,4.0,125,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055849_pe848127_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Kelinge gray-turquoise. Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness. The chaise can stand alone or be added onto the sofas.",True,0,32,0,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055849_pe848127_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055848_pe848128_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055792_pe848103_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055845_pe848124_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1148204_ph184815_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055811_pe848114_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1055810_pe848112_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1134553_pe878803_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-kelinge-gray-turquoise__1300931_pe937220_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Kelinge gray-turquoise|Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness|The chaise can stand alone or be added onto the sofas.",Modern,"luxury,comfortable",turquoise
29499715,"KIVIK Sectional, 4-seat with chaise",Sofas with chaise lounge,1449,4.0,125,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__0823286_pe775766_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared blue. Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness. The chaise can stand alone or be added onto the sofas.",True,0,32,0,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__0823286_pe775766_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__0781493_pe760805_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__0781492_pe760802_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__0781494_pe760804_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__1134553_pe878803_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-blue__1300931_pe937220_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared blue|Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness|The chaise can stand alone or be added onto the sofas.",Modern,"luxury,comfortable",blue
9499716,"KIVIK Sectional, 4-seat with chaise",Sofas with chaise lounge,1449,4.0,125,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__0823288_pe775767_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared light brown-pink. Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness. The chaise can stand alone or be added onto the sofas.",True,0,32,0,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__0823288_pe775767_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__0781497_pe760809_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__0781496_pe760806_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__0781498_pe760808_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__1134553_pe878803_s5.jpg|https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-gunnared-light-brown-pink__1300931_pe937220_s5.jpg,"KIVIK Sectional, 4-seat with chaise - Gunnared light brown-pink|Enjoy the super comfy KIVIK sofa with deep seat cushions made of pocket springs, high resilience foam and polyester fibers – adding both firm support and relaxing softness|The chaise can stand alone or be added onto the sofas.",Modern,"luxury,comfortable",brown
9514830,"HYLTARP Sectional, 4-seat corner",Sectionals,2299,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1193769_pe901599_s5.jpg,"HYLTARP Sectional, 4-seat corner - Gransel natural. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. The cover is easy to keep clean since it is removable and can be machine washed.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1193769_pe901599_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1193768_pe901598_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1194010_pe901762_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1194011_pe901763_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Gransel natural|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|The cover is easy to keep clean since it is removable and can be machine washed.","Rustic,Minimalist","luxury,minimalist",ash
49514852,"HYLTARP Sectional, 4-seat corner",Sectionals,2399,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1193759_pe901589_s5.jpg,"HYLTARP Sectional, 4-seat corner - Tallmyra dark green. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. Tallmyra is a hardwearing chenille cover made of cotton and polyester and has a soft surface and a slightly reflective luster.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1193759_pe901589_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1193758_pe901588_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1194016_pe901768_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1194017_pe901769_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-tallmyra-dark-green__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Tallmyra dark green|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|Tallmyra is a hardwearing chenille cover made of cotton and polyester and has a soft surface and a slightly reflective luster.",Modern,luxury,dark green
9514825,"HYLTARP Sectional, 4-seat corner",Sectionals,2299,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1193757_pe901587_s5.jpg,"HYLTARP Sectional, 4-seat corner - Gransel gray-brown. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. The cover is easy to keep clean since it is removable and can be machine washed.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1193757_pe901587_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1193756_pe901586_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1194021_pe901755_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1194020_pe901772_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-gray-brown__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Gransel gray-brown|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|The cover is easy to keep clean since it is removable and can be machine washed.",Minimalist,"luxury,minimalist",gray-brown
79514841,"HYLTARP Sectional, 4-seat corner",Sectionals,2399,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1193767_pe901597_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hemmesta light beige. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. This cover, made from Hemmesta cotton and polyester fabric, has a lot of character with texture, irregular yarns and colors that go tone-on-tone.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1193767_pe901597_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1193766_pe901596_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1194008_pe901760_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1194009_pe901761_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-light-beige__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hemmesta light beige|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|This cover, made from Hemmesta cotton and polyester fabric, has a lot of character with texture, irregular yarns and colors that go tone-on-tone.",Modern,luxury,light beige
99514835,"HYLTARP Sectional, 4-seat corner",Sectionals,2399,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1193771_pe901583_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hemmesta gray-green. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. This cover, made from Hemmesta cotton and polyester fabric, has a lot of character with texture, irregular yarns and colors that go tone-on-tone.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1193771_pe901583_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1193770_pe901600_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1194012_pe901764_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1194013_pe901765_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hemmesta-gray-green__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hemmesta gray-green|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|This cover, made from Hemmesta cotton and polyester fabric, has a lot of character with texture, irregular yarns and colors that go tone-on-tone.",Modern,luxury,green
59489569,"HYLTARP Sectional, 4-seat corner",Sectionals,2199,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1193753_pe901601_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hallarp white. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. This cover is made from Hallarp fabric in cotton and polyester. It‘s soft, comfortable and durable – and woven with a texture.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1193753_pe901601_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1193752_pe901582_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1194006_pe901758_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1372359_ph192118_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1194007_pe901759_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-hallarp-white__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Hallarp white|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|This cover is made from Hallarp fabric in cotton and polyester|It‘s soft, comfortable and durable – and woven with a texture.",Modern,"luxury,comfortable,durable",white
59489574,"HYLTARP Sectional, 4-seat corner",Sectionals,2199,4.3,34,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1193755_pe901585_s5.jpg,"HYLTARP Sectional, 4-seat corner - Kilanda pale blue. Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side. The Kilanda fabric with a mélange effect is made of at least 90 percent recycled polyester and has a soft surface.",False,0,0,36,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1193755_pe901585_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1193754_pe901584_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1194002_pe901754_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1194003_pe901773_s5.jpg|https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-kilanda-pale-blue__1256062_pe924898_s5.jpg,"HYLTARP Sectional, 4-seat corner - Kilanda pale blue|Skillful craftsmanship and a perfect fit means that the sofa will always shows off its best side|The Kilanda fabric with a mélange effect is made of at least 90 percent recycled polyester and has a soft surface.",Modern,luxury,blue
512232,LINANÄS Loveseat,Loveseats,299,4.2,196,https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0972125_pe811545_s5.jpg,"LINANÄS Loveseat - Vissle beige. This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect. 10 year Limited warranty. Read about the terms in the warranty brochure. Stationary cover.",True,53,30,31,https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0972125_pe811545_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0985924_pe816903_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0989586_pe818555_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0985910_pe816887_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0985918_pe816898_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__0985901_pe816882_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-beige__1035365_pe838050_s5.jpg,"LINANÄS Loveseat - Vissle beige|This cover is made from Vissle fabric in polyester, which is dope-dyed|It’s a durable material with a smooth weave and a nice two-tone effect|10 year Limited warranty|Read about the terms in the warranty brochure",Modern,durable,beige
512246,LINANÄS Loveseat,Loveseats,299,4.2,196,https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962404_pe808061_s5.jpg,"LINANÄS Loveseat - Vissle dark gray. This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect. 10 year Limited warranty. Read about the terms in the warranty brochure. Stationary cover.",True,53,30,31,https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962404_pe808061_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__1015299_pe829975_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962405_pe808064_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0972153_pe811549_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0970317_pe811027_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962406_pe808063_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__1015298_pe829976_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962407_pe808062_s5.jpg|https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__1035365_pe838050_s5.jpg,"LINANÄS Loveseat - Vissle dark gray|This cover is made from Vissle fabric in polyester, which is dope-dyed|It’s a durable material with a smooth weave and a nice two-tone effect|10 year Limited warranty|Read about the terms in the warranty brochure",Modern,durable,dark gray
50399318,KLIPPAN Loveseat,Loveseats,449,4.4,147,https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0562963_pe663653_s5.jpg,"KLIPPAN Loveseat - Bomstad black. Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years. The cover is easy to keep clean as it can be wiped with a damp sponge or a mild detergent.",True,69,26,34,https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0562963_pe663653_s5.jpg|https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0827136_pe709127_s5.jpg|https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0827135_pe709126_s5.jpg|https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0827131_pe663657_s5.jpg|https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0719395_pe732044_s5.jpg|https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0701157_pe723951_s5.jpg,"KLIPPAN Loveseat - Bomstad black|Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years|The cover is easy to keep clean as it can be wiped with a damp sponge or a mild detergent.","Industrial,Minimalist","durable,minimalist",black
70571256,SLATTUM Upholstered bed frame,Upholstered beds,149,4.2,357,https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259335_pe926650_s5.jpg,"SLATTUM Upholstered bed frame - Vissle dark gray Queen. Convenient to take home as the entire bed frame, including slats, is snuggly packed into 1 flat package. Quick to put together thanks to a straightforward assembly process – probably easier than you think!",True,61,24,81,https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259335_pe926650_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259363_pe926663_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259338_pe926654_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259337_pe926651_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259364_pe926662_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1259362_pe926661_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__1296229_pe935740_s5.jpg|https://www.ikea.com/us/en/images/products/slattum-upholstered-bed-frame-vissle-dark-gray__0747525_pe744571_s5.jpg,"SLATTUM Upholstered bed frame - Vissle dark gray Queen|Convenient to take home as the entire bed frame, including slats, is snuggly packed into 1 flat package|Quick to put together thanks to a straightforward assembly process – probably easier than you think!",Modern,affordable,dark gray
9175986,MALM High bed frame/2 storage boxes,Bed frames with storage,369,4.2,853,https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1154393_pe886042_s5.jpg,"MALM High bed frame/2 storage boxes - white/Luröy Full. Ample storage space is hidden neatly under the bed in 2 large drawers. Perfect for storing duvets, pillows and bed linen. The storage boxes are easy to roll out and in thanks to the castors on the base.",True,59,39,78,https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1154393_pe886042_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__0800857_ph163673_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1273465_pe930077_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1101597_pe866769_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1101598_pe866682_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1101529_pe866708_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1154397_pe886046_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__1154396_pe886045_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__0860683_pe566696_s5.jpg|https://www.ikea.com/us/en/images/products/malm-high-bed-frame-2-storage-boxes-white-luroey__0722752_pe733711_s5.jpg,"MALM High bed frame/2 storage boxes - white/Luröy Full|Ample storage space is hidden neatly under the bed in 2 large drawers|Perfect for storing duvets, pillows and bed linen|The storage boxes are easy to roll out and in thanks to the castors on the base.",Modern,spacious,white
59241069,SONGESAND Bed frame,Bed frames,299,4.2,759,https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__0638582_pe699001_s5.jpg,SONGESAND Bed frame - brown/Luröy Queen. This classic bed frame will look great with your choice of textiles and bedroom furniture. You can even complete the look with other products from the SONGESAND series. You can easily vacuum under the bed frame to keep the space clean and dust-free.,True,65,26,81,https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__0638582_pe699001_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__0800862_ph162917_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__1273465_pe930077_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__1101505_pe866684_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__1150679_pe884643_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__1101507_pe866686_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__0949141_pe799512_s5.jpg|https://www.ikea.com/us/en/images/products/songesand-bed-frame-brown-luroey__0752931_pe747522_s5.jpg,SONGESAND Bed frame - brown/Luröy Queen|This classic bed frame will look great with your choice of textiles and bedroom furniture|You can even complete the look with other products from the SONGESAND series|You can easily vacuum under the bed frame to keep the space clean and dust-free.,"Traditional,Minimalist",minimalist,brown
79129608,BRIMNES Bed frame with storage & headboard,Bed frames with storage,549,4.2,1076,https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1151053_pe884765_s5.jpg,"BRIMNES Bed frame with storage & headboard - black/Luröy Queen. Everything is kept close at hand with integrated storage in the headboard. Ample storage space is hidden neatly under the bed in 4 large drawers. Perfect for storing duvets, pillows and bed linen.",True,62,43,95,https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1151053_pe884765_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1102026_pe866850_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1273465_pe930077_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__0734482_pe739476_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__0738512_pe741471_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1102027_pe866821_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__1102028_pe866851_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__0861220_pe659473_s5.jpg|https://www.ikea.com/us/en/images/products/brimnes-bed-frame-with-storage-headboard-black-luroey__0781823_pe760955_s5.jpg,"BRIMNES Bed frame with storage & headboard - black/Luröy Queen|Everything is kept close at hand with integrated storage in the headboard|Ample storage space is hidden neatly under the bed in 4 large drawers|Perfect for storing duvets, pillows and bed linen.",Modern,spacious,black
